,term,df,sumsq,meansq,statistic,p.value,feature,neg_log_p,dataset
1086,Metadata_treatment_time,1,1.76118633,1.76118633,3.084068475,0.080682239,Cytoplasm_AreaShape_Zernike_8_8,1.09322206,bortezomib
1087,Metadata_batch,4,5.034781207,1.258695302,2.204140717,0.070114566,Cytoplasm_AreaShape_Zernike_8_8,1.154191752,bortezomib
1088,Metadata_clone_number,8,57.9202708,7.24003385,12.67824976,1.58E-14,Cytoplasm_AreaShape_Zernike_8_8,13.80083765,bortezomib
1089,Metadata_clone_type_indicator,1,34.1023654,34.1023654,78.9614957,4.97E-16,Cytoplasm_AreaShape_Zernike_9_1,15.30402093,bortezomib
1090,Metadata_treatment_time,1,0.173233467,0.173233467,0.401109235,0.52728258,Cytoplasm_AreaShape_Zernike_9_1,0.277956577,bortezomib
1091,Metadata_batch,4,5.101393389,1.275348347,2.95297443,0.021322919,Cytoplasm_AreaShape_Zernike_9_1,1.671153337,bortezomib
1092,Metadata_clone_number,8,102.6999272,12.8374909,29.72425727,9.87E-30,Cytoplasm_AreaShape_Zernike_9_1,29.00577717,bortezomib
1093,Metadata_clone_type_indicator,1,0.880898466,0.880898466,1.031500302,0.311104928,Cytoplasm_AreaShape_Zernike_9_3,0.507093109,bortezomib
1094,Metadata_treatment_time,1,0.617750297,0.617750297,0.723363296,0.396119086,Cytoplasm_AreaShape_Zernike_9_3,0.402174232,bortezomib
1095,Metadata_batch,4,2.180382069,0.545095517,0.638287172,0.635807791,Cytoplasm_AreaShape_Zernike_9_3,0.196674154,bortezomib
1096,Metadata_clone_number,8,54.72192128,6.840240159,8.009674284,2.78E-09,Cytoplasm_AreaShape_Zernike_9_3,8.555266156,bortezomib
1097,Metadata_clone_type_indicator,1,13.90768257,13.90768257,15.46234378,0.000118065,Cytoplasm_AreaShape_Zernike_9_5,3.927879746,bortezomib
1098,Metadata_treatment_time,1,0.631880712,0.631880712,0.702515085,0.402998606,Cytoplasm_AreaShape_Zernike_9_5,0.394696456,bortezomib
1099,Metadata_batch,4,5.378496298,1.344624075,1.494931999,0.205351189,Cytoplasm_AreaShape_Zernike_9_5,0.687502778,bortezomib
1100,Metadata_clone_number,8,30.26693343,3.783366679,4.206287853,0.000116744,Cytoplasm_AreaShape_Zernike_9_5,3.932764881,bortezomib
1101,Metadata_clone_type_indicator,1,19.38584762,19.38584762,32.14611202,5.28E-08,Cytoplasm_AreaShape_Zernike_9_7,7.277121896,bortezomib
1102,Metadata_treatment_time,1,0.508393298,0.508393298,0.843030866,0.359701604,Cytoplasm_AreaShape_Zernike_9_7,0.444057625,bortezomib
1103,Metadata_batch,4,3.854953348,0.963738337,1.598095742,0.176508428,Cytoplasm_AreaShape_Zernike_9_7,0.753234553,bortezomib
1104,Metadata_clone_number,8,74.10069118,9.262586397,15.35945942,2.68E-17,Cytoplasm_AreaShape_Zernike_9_7,16.57263332,bortezomib
1105,Metadata_clone_type_indicator,1,0.023970522,0.023970522,0.026054787,0.871939008,Cytoplasm_AreaShape_Zernike_9_9,0.059513893,bortezomib
1106,Metadata_treatment_time,1,0.415006352,0.415006352,0.451091627,0.502637116,Cytoplasm_AreaShape_Zernike_9_9,0.298745445,bortezomib
1107,Metadata_batch,4,5.218584811,1.304646203,1.418086675,0.229523833,Cytoplasm_AreaShape_Zernike_9_9,0.639172211,bortezomib
1108,Metadata_clone_number,8,24.76395018,3.095493773,3.36465048,0.001249526,Cytoplasm_AreaShape_Zernike_9_9,2.903254842,bortezomib
1109,Metadata_clone_type_indicator,1,0.249576803,0.249576803,0.752610657,0.386751069,Cytoplasm_Correlation_Correlation_DNA_AGP,0.412568478,bortezomib
1110,Metadata_treatment_time,1,1.552793746,1.552793746,4.682523002,0.031725615,Cytoplasm_Correlation_Correlation_DNA_AGP,1.49858995,bortezomib
1111,Metadata_batch,4,7.804743723,1.951185931,5.883893482,0.000174869,Cytoplasm_Correlation_Correlation_DNA_AGP,3.7572877,bortezomib
1112,Metadata_clone_number,8,38.08600674,4.760750843,14.35626939,2.78E-16,Cytoplasm_Correlation_Correlation_DNA_AGP,15.55524876,bortezomib
1113,Metadata_clone_type_indicator,1,5.615583761,5.615583761,16.28922652,7.89E-05,Cytoplasm_Correlation_Correlation_DNA_ER,4.102853826,bortezomib
1114,Metadata_treatment_time,1,0.737800695,0.737800695,2.140151971,0.145148649,Cytoplasm_Correlation_Correlation_DNA_ER,0.838187002,bortezomib
1115,Metadata_batch,4,7.429104892,1.857276223,5.387435108,0.000395247,Cytoplasm_Correlation_Correlation_DNA_ER,3.403131231,bortezomib
1116,Metadata_clone_number,8,51.23503367,6.404379209,18.5772999,2.06E-20,Cytoplasm_Correlation_Correlation_DNA_ER,19.68684578,bortezomib
1117,Metadata_clone_type_indicator,1,0.027473698,0.027473698,0.083762714,0.772578843,Cytoplasm_Correlation_Correlation_DNA_Mito,0.112057189,bortezomib
1118,Metadata_treatment_time,1,1.324848566,1.324848566,4.039241917,0.045875939,Cytoplasm_Correlation_Correlation_DNA_Mito,1.338415037,bortezomib
1119,Metadata_batch,4,7.532186137,1.883046534,5.741094256,0.000221052,Cytoplasm_Correlation_Correlation_DNA_Mito,3.655504828,bortezomib
1120,Metadata_clone_number,8,56.8684681,7.108558513,21.67280718,3.27E-23,Cytoplasm_Correlation_Correlation_DNA_Mito,22.48580761,bortezomib
1121,Metadata_clone_type_indicator,1,0.359230208,0.359230208,1.019852032,0.313845238,Cytoplasm_Correlation_Correlation_DNA_RNA,0.503284457,bortezomib
1122,Metadata_treatment_time,1,1.083712866,1.083712866,3.076653196,0.081044609,Cytoplasm_Correlation_Correlation_DNA_RNA,1.091275868,bortezomib
1123,Metadata_batch,4,7.779757747,1.944939437,5.521669367,0.000316982,Cytoplasm_Correlation_Correlation_DNA_RNA,3.498965704,bortezomib
1124,Metadata_clone_number,8,45.03804011,5.629755014,15.98283485,6.41E-18,Cytoplasm_Correlation_Correlation_DNA_RNA,17.19336453,bortezomib
1125,Metadata_clone_type_indicator,1,1.581558566,1.581558566,2.654853759,0.104899815,Cytoplasm_Correlation_Correlation_ER_AGP,0.979225276,bortezomib
1126,Metadata_treatment_time,1,5.362872415,5.362872415,9.002285654,0.003060039,Cytoplasm_Correlation_Correlation_ER_AGP,2.514273018,bortezomib
1127,Metadata_batch,4,4.057682051,1.014420513,1.702838055,0.151055566,Cytoplasm_Correlation_Correlation_ER_AGP,0.820863266,bortezomib
1128,Metadata_clone_number,8,43.31551515,5.414439394,9.088847601,1.53E-10,Cytoplasm_Correlation_Correlation_ER_AGP,9.815888173,bortezomib
1129,Metadata_clone_type_indicator,1,1.233315247,1.233315247,3.621753856,0.05854867,Cytoplasm_Correlation_Correlation_ER_RNA,1.232482965,bortezomib
1130,Metadata_treatment_time,1,1.662117101,1.662117101,4.880973485,0.028355749,Cytoplasm_Correlation_Correlation_ER_RNA,1.547358884,bortezomib
1131,Metadata_batch,4,3.682842607,0.920710652,2.703759126,0.031817312,Cytoplasm_Correlation_Correlation_ER_RNA,1.497336513,bortezomib
1132,Metadata_clone_number,8,60.4933515,7.561668937,22.20559885,1.12E-23,Cytoplasm_Correlation_Correlation_ER_RNA,22.94966563,bortezomib
1133,Metadata_clone_type_indicator,1,6.704463266,6.704463266,15.37780153,0.000123048,Cytoplasm_Correlation_Correlation_RNA_AGP,3.909924575,bortezomib
1134,Metadata_treatment_time,1,2.773092237,2.773092237,6.360548243,0.012494019,Cytoplasm_Correlation_Correlation_RNA_AGP,1.903297829,bortezomib
1135,Metadata_batch,4,5.466117495,1.366529374,3.134362388,0.015904905,Cytoplasm_Correlation_Correlation_RNA_AGP,1.798468918,bortezomib
1136,Metadata_clone_number,8,50.16431115,6.270538894,14.38252382,2.62E-16,Cytoplasm_Correlation_Correlation_RNA_AGP,15.58216971,bortezomib
1137,Metadata_clone_type_indicator,1,14.35480158,14.35480158,26.40460911,6.87E-07,Cytoplasm_Correlation_K_AGP_DNA,6.16302194,bortezomib
1138,Metadata_treatment_time,1,0.834108484,0.834108484,1.534281638,0.217007168,Cytoplasm_Correlation_K_AGP_DNA,0.663525921,bortezomib
1139,Metadata_batch,4,3.623335145,0.905833786,1.666215093,0.159543288,Cytoplasm_Correlation_K_AGP_DNA,0.797121462,bortezomib
1140,Metadata_clone_number,8,14.51604474,1.814505593,3.337650517,0.001347242,Cytoplasm_Correlation_K_AGP_DNA,2.870554319,bortezomib
1141,Metadata_clone_type_indicator,1,0.6570109,0.6570109,0.789694328,0.375322156,Cytoplasm_Correlation_K_AGP_Mito,0.425595797,bortezomib
1142,Metadata_treatment_time,1,3.170513398,3.170513398,3.810798947,0.052400434,Cytoplasm_Correlation_K_AGP_Mito,1.280665113,bortezomib
1143,Metadata_batch,4,2.149892706,0.537473177,0.646015947,0.6303547,Cytoplasm_Correlation_K_AGP_Mito,0.200415004,bortezomib
1144,Metadata_clone_number,8,2.602468632,0.325308579,0.391004684,0.924500115,Cytoplasm_Correlation_K_AGP_Mito,0.03409303,bortezomib
1145,Metadata_clone_type_indicator,1,17.16039728,17.16039728,26.4244715,6.81E-07,Cytoplasm_Correlation_K_DNA_AGP,6.166938958,bortezomib
1146,Metadata_treatment_time,1,0.847053073,0.847053073,1.304336341,0.25486747,Cytoplasm_Correlation_K_DNA_AGP,0.593685593,bortezomib
1147,Metadata_batch,4,4.053332726,1.013333181,1.560383093,0.18659544,Cytoplasm_Correlation_K_DNA_AGP,0.729098973,bortezomib
1148,Metadata_clone_number,8,20.11584705,2.514480882,3.871928332,0.000300634,Cytoplasm_Correlation_K_DNA_AGP,3.52196129,bortezomib
1149,Metadata_clone_type_indicator,1,0.229784598,0.229784598,0.338912915,0.561151181,Cytoplasm_Correlation_K_DNA_ER,0.250920119,bortezomib
1150,Metadata_treatment_time,1,2.052747432,2.052747432,3.027629449,0.083485301,Cytoplasm_Correlation_K_DNA_ER,1.078389985,bortezomib
1151,Metadata_batch,4,0.584485876,0.146121469,0.215516851,0.929577436,Cytoplasm_Correlation_K_DNA_ER,0.031714427,bortezomib
1152,Metadata_clone_number,8,40.57980276,5.072475345,7.481473605,1.18E-08,Cytoplasm_Correlation_K_DNA_ER,7.928252832,bortezomib
1153,Metadata_clone_type_indicator,1,15.74290814,15.74290814,22.96384156,3.33E-06,Cytoplasm_Correlation_K_DNA_Mito,5.477400704,bortezomib
1154,Metadata_treatment_time,1,0.612253453,0.612253453,0.893080946,0.345850327,Cytoplasm_Correlation_K_DNA_Mito,0.461111809,bortezomib
1155,Metadata_batch,4,2.598909461,0.649727365,0.947743336,0.437564967,Cytoplasm_Correlation_K_DNA_Mito,0.358957457,bortezomib
1156,Metadata_clone_number,8,17.88999269,2.236249086,3.261968452,0.001663212,Cytoplasm_Correlation_K_DNA_Mito,2.779052346,bortezomib
1157,Metadata_clone_type_indicator,1,4.846501937,4.846501937,5.474317717,0.020341908,Cytoplasm_Correlation_K_DNA_RNA,1.691608322,bortezomib
1158,Metadata_treatment_time,1,1.953966651,1.953966651,2.207083459,0.139044271,Cytoplasm_Correlation_K_DNA_RNA,0.856846902,bortezomib
1159,Metadata_batch,4,3.799696586,0.949924147,1.072977305,0.371169542,Cytoplasm_Correlation_K_DNA_RNA,0.430427669,bortezomib
1160,Metadata_clone_number,8,18.75540423,2.344425528,2.648122372,0.008943682,Cytoplasm_Correlation_K_DNA_RNA,2.048483636,bortezomib
1161,Metadata_clone_type_indicator,1,0.12540349,0.12540349,0.162135579,0.687652973,Cytoplasm_Correlation_K_ER_DNA,0.162630675,bortezomib
1162,Metadata_treatment_time,1,1.997083671,1.997083671,2.582051879,0.109750839,Cytoplasm_Correlation_K_ER_DNA,0.95959215,bortezomib
1163,Metadata_batch,4,0.422869365,0.105717341,0.136683136,0.968577229,Cytoplasm_Correlation_K_ER_DNA,0.013865745,bortezomib
1164,Metadata_clone_number,8,37.38072176,4.67259022,6.041244306,6.47E-07,Cytoplasm_Correlation_K_ER_DNA,6.188892933,bortezomib
1165,Metadata_clone_type_indicator,1,14.20178781,14.20178781,22.32857681,4.47E-06,Cytoplasm_Correlation_K_ER_Mito,5.349218729,bortezomib
1166,Metadata_treatment_time,1,3.255449491,3.255449491,5.118338268,0.02481219,Cytoplasm_Correlation_K_ER_Mito,1.605334894,bortezomib
1167,Metadata_batch,4,2.368247335,0.592061834,0.930861544,0.447156602,Cytoplasm_Correlation_K_ER_Mito,0.349540353,bortezomib
1168,Metadata_clone_number,8,18.84531928,2.35566491,3.703663624,0.000483097,Cytoplasm_Correlation_K_ER_Mito,3.315965487,bortezomib
1169,Metadata_clone_type_indicator,1,0.542657744,0.542657744,0.609811038,0.435835971,Cytoplasm_Correlation_K_Mito_AGP,0.360676929,bortezomib
1170,Metadata_treatment_time,1,2.449902857,2.449902857,2.75307562,0.098725997,Cytoplasm_Correlation_K_Mito_AGP,1.005568474,bortezomib
1171,Metadata_batch,4,1.263536292,0.315884073,0.354974377,0.840353588,Cytoplasm_Correlation_K_Mito_AGP,0.075537941,bortezomib
1172,Metadata_clone_number,8,2.26641654,0.283302068,0.318360384,0.958395891,Cytoplasm_Correlation_K_Mito_AGP,0.018455057,bortezomib
1173,Metadata_clone_type_indicator,1,14.93966306,14.93966306,23.51767539,2.58E-06,Cytoplasm_Correlation_K_Mito_DNA,5.588734625,bortezomib
1174,Metadata_treatment_time,1,0.40699142,0.40699142,0.64067657,0.424470881,Cytoplasm_Correlation_K_Mito_DNA,0.372152097,bortezomib
1175,Metadata_batch,4,1.972390506,0.493097627,0.776222989,0.541908016,Cytoplasm_Correlation_K_Mito_DNA,0.266074425,bortezomib
1176,Metadata_clone_number,8,17.20941743,2.151177178,3.38633384,0.001176151,Cytoplasm_Correlation_K_Mito_DNA,2.929536786,bortezomib
1177,Metadata_clone_type_indicator,1,13.00319191,13.00319191,22.14994482,4.86E-06,Cytoplasm_Correlation_K_Mito_ER,5.313081484,bortezomib
1178,Metadata_treatment_time,1,2.384396882,2.384396882,4.061638077,0.045284503,Cytoplasm_Correlation_K_Mito_ER,1.344050396,bortezomib
1179,Metadata_batch,4,1.977763638,0.494440909,0.842242347,0.499969154,Cytoplasm_Correlation_K_Mito_ER,0.301056789,bortezomib
1180,Metadata_clone_number,8,19.51438785,2.439298481,4.15515876,0.000134942,Cytoplasm_Correlation_K_Mito_ER,3.869851273,bortezomib
1181,Metadata_clone_type_indicator,1,3.188432471,3.188432471,3.942449779,0.048528086,Cytoplasm_Correlation_K_Mito_RNA,1.31400684,bortezomib
1182,Metadata_treatment_time,1,1.992141221,1.992141221,2.463253272,0.118209846,Cytoplasm_Correlation_K_Mito_RNA,0.927346347,bortezomib
1183,Metadata_batch,4,0.947651893,0.236912973,0.292939401,0.882311326,Cytoplasm_Correlation_K_Mito_RNA,0.054378146,bortezomib
1184,Metadata_clone_number,8,11.39358042,1.424197552,1.760999292,0.08709923,Cytoplasm_Correlation_K_Mito_RNA,1.059985686,bortezomib
1185,Metadata_clone_type_indicator,1,4.487688602,4.487688602,5.628843203,0.018671398,Cytoplasm_Correlation_K_RNA_DNA,1.728823158,bortezomib
1186,Metadata_treatment_time,1,2.074372186,2.074372186,2.601855167,0.108407164,Cytoplasm_Correlation_K_RNA_DNA,0.964942017,bortezomib
1187,Metadata_batch,4,3.768658485,0.942164621,1.18174352,0.320225114,Cytoplasm_Correlation_K_RNA_DNA,0.494544611,bortezomib
1188,Metadata_clone_number,8,15.71461076,1.964326345,2.463826254,0.014631565,Cytoplasm_Correlation_K_RNA_DNA,1.834709225,bortezomib
1189,Metadata_clone_type_indicator,1,3.695944932,3.695944932,4.660496202,0.032124813,Cytoplasm_Correlation_K_RNA_Mito,1.493159395,bortezomib
1190,Metadata_treatment_time,1,2.994498472,2.994498472,3.775989364,0.053478505,Cytoplasm_Correlation_K_RNA_Mito,1.271820746,bortezomib
1191,Metadata_batch,4,1.489427521,0.37235688,0.469532923,0.758053851,Cytoplasm_Correlation_K_RNA_Mito,0.120299942,bortezomib
1192,Metadata_clone_number,8,14.4521059,1.806513238,2.277969028,0.023835514,Cytoplasm_Correlation_K_RNA_Mito,1.62277548,bortezomib
1193,Metadata_clone_type_indicator,1,19.6246383,19.6246383,58.47212079,1.02E-12,Cytoplasm_Correlation_Manders_AGP_RNA,11.99323459,bortezomib
1194,Metadata_treatment_time,1,0.040114594,0.040114594,0.119522478,0.729937486,Cytoplasm_Correlation_Manders_AGP_RNA,0.136714333,bortezomib
1195,Metadata_batch,4,3.573938499,0.893484625,2.662160704,0.034004042,Cytoplasm_Correlation_Manders_AGP_RNA,1.468469461,bortezomib
1196,Metadata_clone_number,8,68.33095492,8.541369365,25.44923242,2.14E-26,Cytoplasm_Correlation_Manders_AGP_RNA,25.66945029,bortezomib
1197,Metadata_clone_type_indicator,1,49.45716422,49.45716422,69.10223409,1.80E-14,Cytoplasm_Correlation_Manders_DNA_AGP,13.74540962,bortezomib
1198,Metadata_treatment_time,1,0.715403712,0.715403712,0.999571964,0.318692402,Cytoplasm_Correlation_Manders_DNA_AGP,0.49662829,bortezomib
1199,Metadata_batch,4,1.973094967,0.493273742,0.689208896,0.600259693,Cytoplasm_Correlation_Manders_DNA_AGP,0.221660818,bortezomib
1200,Metadata_clone_number,8,48.63459268,6.079324085,8.494115718,7.51E-10,Cytoplasm_Correlation_Manders_DNA_AGP,9.124631643,bortezomib
1201,Metadata_clone_type_indicator,1,38.57688521,38.57688521,50.27698997,2.59E-11,Cytoplasm_Correlation_Manders_DNA_ER,10.58676456,bortezomib
1202,Metadata_treatment_time,1,0.005046847,0.005046847,0.006577521,0.935446719,Cytoplasm_Correlation_Manders_DNA_ER,0.028980944,bortezomib
1203,Metadata_batch,4,2.882356831,0.720589208,0.939138973,0.442434684,Cytoplasm_Correlation_Manders_DNA_ER,0.354150834,bortezomib
1204,Metadata_clone_number,8,67.20035988,8.400044985,10.94772103,1.20E-12,Cytoplasm_Correlation_Manders_DNA_ER,11.91978585,bortezomib
1205,Metadata_clone_type_indicator,1,25.85210704,25.85210704,29.69970617,1.56E-07,Cytoplasm_Correlation_Manders_DNA_Mito,6.80676792,bortezomib
1206,Metadata_treatment_time,1,0.071806215,0.071806215,0.082493217,0.77426134,Cytoplasm_Correlation_Manders_DNA_Mito,0.111112425,bortezomib
1207,Metadata_batch,4,2.248671709,0.562167927,0.645836033,0.630481419,Cytoplasm_Correlation_Manders_DNA_Mito,0.200327708,bortezomib
1208,Metadata_clone_number,8,47.49571412,5.936964265,6.820569555,7.33E-08,Cytoplasm_Correlation_Manders_DNA_Mito,7.13510349,bortezomib
1209,Metadata_clone_type_indicator,1,61.61697548,61.61697548,101.576681,2.16E-19,Cytoplasm_Correlation_Manders_DNA_RNA,18.66526665,bortezomib
1210,Metadata_treatment_time,1,0.281202082,0.281202082,0.463566638,0.496795091,Cytoplasm_Correlation_Manders_DNA_RNA,0.303822704,bortezomib
1211,Metadata_batch,4,1.607165038,0.40179126,0.662360044,0.618888515,Cytoplasm_Correlation_Manders_DNA_RNA,0.208387576,bortezomib
1212,Metadata_clone_number,8,79.64104223,9.955130279,16.41120949,2.43E-18,Cytoplasm_Correlation_Manders_DNA_RNA,17.61494335,bortezomib
1213,Metadata_clone_type_indicator,1,16.38682861,16.38682861,17.6667907,4.06E-05,Cytoplasm_Correlation_Manders_ER_AGP,4.391878221,bortezomib
1214,Metadata_treatment_time,1,0.008071296,0.008071296,0.008701739,0.925777459,Cytoplasm_Correlation_Manders_ER_AGP,0.033493398,bortezomib
1215,Metadata_batch,4,2.673805625,0.668451406,0.720663611,0.57879138,Cytoplasm_Correlation_Manders_ER_AGP,0.237477946,bortezomib
1216,Metadata_clone_number,8,22.6508055,2.831350687,3.052505226,0.002970364,Cytoplasm_Correlation_Manders_ER_AGP,2.527190297,bortezomib
1217,Metadata_clone_type_indicator,1,0.603036148,0.603036148,0.831133318,0.363106357,Cytoplasm_Correlation_Manders_ER_DNA,0.439966147,bortezomib
1218,Metadata_treatment_time,1,1.535382871,1.535382871,2.116138253,0.147412414,Cytoplasm_Correlation_Manders_ER_DNA,0.831465942,bortezomib
1219,Metadata_batch,4,2.818581249,0.704645312,0.971175938,0.424503587,Cytoplasm_Correlation_Manders_ER_DNA,0.372118635,bortezomib
1220,Metadata_clone_number,8,76.39940486,9.549925608,13.16216513,4.86E-15,Cytoplasm_Correlation_Manders_ER_DNA,14.31368912,bortezomib
1221,Metadata_clone_type_indicator,1,19.72214799,19.72214799,18.55706482,2.65E-05,Cytoplasm_Correlation_Manders_ER_RNA,4.577099049,bortezomib
1222,Metadata_treatment_time,1,0.113552579,0.113552579,0.106844476,0.744127372,Cytoplasm_Correlation_Manders_ER_RNA,0.12835272,bortezomib
1223,Metadata_batch,4,0.943358066,0.235839517,0.22190733,0.925959314,Cytoplasm_Correlation_Manders_ER_RNA,0.033408096,bortezomib
1224,Metadata_clone_number,8,28.60914671,3.576143339,3.364883165,0.001248715,Cytoplasm_Correlation_Manders_ER_RNA,2.903536778,bortezomib
1225,Metadata_clone_type_indicator,1,11.90094642,11.90094642,14.60706742,0.000179615,Cytoplasm_Correlation_Manders_Mito_AGP,3.745657056,bortezomib
1226,Metadata_treatment_time,1,0.441287311,0.441287311,0.541630327,0.462670245,Cytoplasm_Correlation_Manders_Mito_AGP,0.33472843,bortezomib
1227,Metadata_batch,4,1.495023424,0.373755856,0.458743095,0.765935463,Cytoplasm_Correlation_Manders_Mito_AGP,0.115807822,bortezomib
1228,Metadata_clone_number,8,13.78789902,1.723487378,2.115386074,0.036223305,Cytoplasm_Correlation_Manders_Mito_AGP,1.441011933,bortezomib
1229,Metadata_clone_type_indicator,1,2.283835944,2.283835944,2.698394581,0.102112033,Cytoplasm_Correlation_Manders_Mito_DNA,0.990923079,bortezomib
1230,Metadata_treatment_time,1,1.388637315,1.388637315,1.640700776,0.201798872,Cytoplasm_Correlation_Manders_Mito_DNA,0.695081265,bortezomib
1231,Metadata_batch,4,0.769362705,0.192340676,0.227254081,0.922887733,Cytoplasm_Correlation_Manders_Mito_DNA,0.034851126,bortezomib
1232,Metadata_clone_number,8,64.90556832,8.11319604,9.585891791,4.10E-11,Cytoplasm_Correlation_Manders_Mito_DNA,10.38691749,bortezomib
1233,Metadata_clone_type_indicator,1,5.880740417,5.880740417,16.90330147,5.86E-05,Cytoplasm_Correlation_Manders_RNA_AGP,4.232065052,bortezomib
1234,Metadata_treatment_time,1,1.042091186,1.042091186,2.99533396,0.085136822,Cytoplasm_Correlation_Manders_RNA_AGP,1.069882566,bortezomib
1235,Metadata_batch,4,1.254477698,0.313619424,0.901451739,0.464227682,Cytoplasm_Correlation_Manders_RNA_AGP,0.333268966,bortezomib
1236,Metadata_clone_number,8,12.33923372,1.542404214,4.433408309,6.13E-05,Cytoplasm_Correlation_Manders_RNA_AGP,4.212498484,bortezomib
