"","term","estimate","std.error","statistic","p.value","feature","rsquared","neg_log_p","dataset"
"767","scale(Metadata_cell_count)",0.243587011798485,0.0654353488716616,3.72255999240155,0.000256016973983501,"Cells_Texture_Correlation_Mito_10_03",0.179635734410176,3.59173123991084,"bortezomib"
"768","Metadata_clone_type_indicator1",-0.493207843160753,0.132491972012055,-3.72254888859136,0.000256027505464479,"Cells_AreaShape_Zernike_4_2",0.0700177537405453,3.5917133751969,"bortezomib"
"769","scale(Metadata_cell_count)",0.270799931971324,0.0727460046558207,3.72254027217776,0.000256035678040006,"Cytoplasm_Texture_InfoMeas2_RNA_5_00",0.101215434768864,3.59169951243711,"bortezomib"
"770","Metadata_clone_type_indicator1",-0.448272784256122,0.120618299871591,-3.71645749221592,0.000261867036922398,"Cytoplasm_Correlation_RWC_AGP_ER",0.207083967140076,3.58191916588817,"bortezomib"
"771","Metadata_clone_type_indicator1",-0.460291013492975,0.123944536171464,-3.71368539276481,0.000264565966518814,"Cells_Correlation_K_AGP_DNA",0.0772280310875861,3.57746602373021,"bortezomib"
"772","Metadata_clone_type_indicator1",-0.44338963485666,0.119582968165624,-3.70779920968813,0.000270384147510335,"Nuclei_Intensity_MeanIntensityEdge_ER",0.104951317285917,3.56801877445601,"bortezomib"
"773","scale(Metadata_cell_count)",0.218535291807155,0.0589478328009151,3.70726592350249,0.000270917200038464,"Nuclei_Texture_AngularSecondMoment_ER_20_02",0.123010871211198,3.56716342152769,"bortezomib"
"774","scale(Metadata_cell_count)",-0.201334949935942,0.0543516535068594,-3.70430220509359,0.000273897747756655,"Cytoplasm_Correlation_Correlation_DNA_Mito",0.0641065792603614,3.5624115389066,"bortezomib"
"775","scale(Metadata_cell_count)",-0.271259904937963,0.0732307638944233,-3.70417964407742,0.000274021668936534,"Nuclei_AreaShape_Zernike_8_0",0.0713102028923717,3.56221509291878,"bortezomib"
"776","scale(Metadata_cell_count)",-0.0743453852900999,0.0201202655824924,-3.69504989808838,0.000283403042235007,"Cells_Correlation_Costes_DNA_Mito",0.085900381012083,3.54759549206038,"bortezomib"
"777","Metadata_clone_type_indicator1",-0.431140301930144,0.116788721274915,-3.69162618807394,0.000286998647434192,"Nuclei_AreaShape_Zernike_7_5",0.0665690747605441,3.54212015000207,"bortezomib"
"778","scale(Metadata_cell_count)",-0.251451476246042,0.0681414090130182,-3.69014201332413,0.000288570679344826,"Nuclei_Granularity_13_Mito",0.0685170718765438,3.53974779814081,"bortezomib"
"779","Metadata_clone_type_indicator1",-0.482367987781343,0.130846324559622,-3.68652302160422,0.000292438037773035,"Cytoplasm_Texture_Correlation_ER_20_02",0.09277955004776,3.53396613882593,"bortezomib"
"780","scale(Metadata_cell_count)",-0.254474256969169,0.069075886707978,-3.6839810402286,0.000295183659784354,"Nuclei_Texture_SumVariance_RNA_20_03",0.0905023794679942,3.52990768703159,"bortezomib"
"781","scale(Metadata_cell_count)",-0.16855857172881,0.0457941438346491,-3.68078879992672,0.000298666094381697,"Nuclei_RadialDistribution_MeanFrac_RNA_1of4",0.446297460257485,3.5248140772242,"bortezomib"
"782","scale(Metadata_cell_count)",-0.185647874135569,0.0504923655564696,-3.67675136804482,0.000303126086366382,"Cytoplasm_Correlation_Correlation_DNA_AGP",0.0651366833031396,3.51837668759319,"bortezomib"
"783","Metadata_clone_type_indicator1",0.503853961335152,0.137045901475027,3.67653432836856,0.000303367612414294,"Cells_Texture_InfoMeas1_DNA_10_00",0.0655427461069497,3.51803078643841,"bortezomib"
"784","Metadata_clone_type_indicator1",-0.450434350451835,0.122699179278342,-3.67104615614443,0.000309535639627361,"Cytoplasm_Texture_Correlation_DNA_20_00",0.0639511708895558,3.50928933952787,"bortezomib"
"785","Metadata_clone_type_indicator1",0.394013560713466,0.107372618334218,3.66959069105517,0.000311191139397996,"Cells_Correlation_RWC_Mito_DNA",0.13917062095718,3.50697277725221,"bortezomib"
"786","Metadata_clone_type_indicator1",0.407995814329501,0.111319755680335,3.66508003755506,0.000316374929014917,"Cytoplasm_Texture_InverseDifferenceMoment_DNA_20_03",0.105335710050955,3.49979793927639,"bortezomib"
"787","scale(Metadata_cell_count)",-0.190645913228466,0.0520200375745523,-3.66485535415547,0.000316635260012156,"Cells_Correlation_RWC_ER_DNA",0.177890682233855,3.49944072441981,"bortezomib"
"788","scale(Metadata_cell_count)",0.244262666144552,0.0666642914259952,3.66407053790874,0.000317546179027795,"Cytoplasm_Correlation_Manders_RNA_DNA",0.0659801557014658,3.49819310867558,"bortezomib"
"789","scale(Metadata_cell_count)",-0.195328595239763,0.0533242080381284,-3.66303790391219,0.0003187485002669,"Cytoplasm_Intensity_MassDisplacement_ER",0.142043089596633,3.49655184993788,"bortezomib"
"790","(Intercept)",0.333975025840913,0.0912201226117794,3.66119904554684,0.000320900164498373,"Cytoplasm_Texture_Correlation_ER_20_00",0.113937319760763,3.49363006027839,"bortezomib"
"791","Metadata_clone_type_indicator1",-0.321228385436662,0.0877551453003329,-3.66050770399036,0.0003217126462403,"Cytoplasm_Correlation_Manders_RNA_AGP",0.0923930993183481,3.49253186702955,"bortezomib"
"792","(Intercept)",0.279885069940168,0.0765199635668229,3.65767385259863,0.0003250633745006,"Cytoplasm_Correlation_Correlation_DNA_Mito",0.0641065792603614,3.48803196052032,"bortezomib"
"793","Metadata_clone_type_indicator1",0.411506155109497,0.112747773558249,3.649794067968,0.000334554175165282,"Nuclei_Granularity_10_Mito",0.241242073219348,3.47553354584753,"bortezomib"
"794","Metadata_clone_type_indicator1",-0.517929170699487,0.142395178547558,-3.63726620509491,0.00035018292094228,"Cytoplasm_AreaShape_Zernike_9_5",0.0636806596068477,3.45570503906753,"bortezomib"
"795","Metadata_clone_type_indicator1",-0.376457034298555,0.103686176935241,-3.63073502588179,0.000358601039586267,"Cells_Intensity_MassDisplacement_Mito",0.153310336069349,3.44538845575006,"bortezomib"
"796","Metadata_clone_type_indicator1",0.419205979327176,0.115483380471782,3.63001132816342,0.00035954546716084,"Nuclei_Granularity_7_DNA",0.0770327042010161,3.44424618208642,"bortezomib"
"797","(Intercept)",0.351562568347227,0.0969381705491865,3.62666807466564,0.00036393891911956,"Cytoplasm_Correlation_RWC_Mito_AGP",0.0486293829345379,3.43897149908517,"bortezomib"
"798","Metadata_clone_type_indicator1",0.444386263804818,0.122604043796975,3.62456449267446,0.000366729155953446,"Cells_RadialDistribution_RadialCV_RNA_1of4",0.0660693217072757,3.43565456108837,"bortezomib"
"799","(Intercept)",0.313063914047562,0.0863805941822243,3.62423895102107,0.000367162757719575,"Nuclei_Texture_Entropy_ER_20_03",0.0850409696982862,3.43514137686389,"bortezomib"
"800","scale(Metadata_cell_count)",0.224089421576925,0.0618466722461298,3.62330604765801,0.000368408004749441,"Cells_Intensity_MeanIntensityEdge_RNA",0.120816988132817,3.43367094204538,"bortezomib"
"801","(Intercept)",0.339448632306767,0.0937067509116751,3.62245653599408,0.000369545399279591,"Cells_Texture_Correlation_AGP_10_03",0.0597726161167886,3.43233220017728,"bortezomib"
"802","(Intercept)",0.328762584451386,0.0908170252633147,3.62005453821211,0.000372779309919698,"Cytoplasm_Texture_InfoMeas2_Mito_5_00",0.0996848841255953,3.42854819995824,"bortezomib"
"803","(Intercept)",-0.323603211156956,0.0893992247480492,-3.61975410937797,0.000373185660046837,"Cells_Texture_InfoMeas1_Mito_5_02",0.00480218238358321,3.42807505271273,"bortezomib"
"804","scale(Metadata_cell_count)",0.175047280586021,0.0483999791877008,3.61668090614599,0.000377366401651948,"Nuclei_RadialDistribution_FracAtD_ER_4of4",0.545723083512876,3.42323676931871,"bortezomib"
"805","Metadata_clone_type_indicator1",-0.439563338224398,0.121591041401333,-3.61509641794695,0.000379539110442677,"Nuclei_AreaShape_MedianRadius",0.0623858646601445,3.42074346463212,"bortezomib"
"806","Metadata_clone_type_indicator1",-0.388638301086319,0.107609412882067,-3.61156418084208,0.000384425117344519,"Nuclei_Texture_AngularSecondMoment_AGP_20_01",0.255812300192304,3.41518824439643,"bortezomib"
"807","(Intercept)",-0.248558749842419,0.0688627443863956,-3.60948074401061,0.000387334759528719,"Nuclei_RadialDistribution_RadialCV_AGP_1of4",0.465405795999698,3.41191352755783,"bortezomib"
"808","scale(Metadata_cell_count)",0.191395202427184,0.0530567433182935,3.60736808286521,0.000390306378560936,"Nuclei_Intensity_LowerQuartileIntensity_DNA",0.102240402546296,3.40859435122661,"bortezomib"
"809","(Intercept)",0.293763174394748,0.0815511999931998,3.60219315496576,0.00039767623577281,"Cells_Correlation_Correlation_ER_AGP",0.018709069795225,3.4004703606889,"bortezomib"
"810","Metadata_clone_type_indicator1",-0.460620659401453,0.127998417905194,-3.5986433812223,0.000402807163294141,"Cytoplasm_Correlation_Manders_Mito_AGP",0.082760566169134,3.39490281480299,"bortezomib"
"811","scale(Metadata_cell_count)",-0.215842141664286,0.0599817993499846,-3.59846059977093,0.000403073039388973,"Nuclei_Granularity_10_DNA",0.0674273023828167,3.39461624981564,"bortezomib"
"812","scale(Metadata_cell_count)",0.216955485833002,0.0603061385901785,3.59756885293823,0.000404372555288742,"Cytoplasm_Texture_InverseDifferenceMoment_Mito_10_03",0.101021678106989,3.39321832758925,"bortezomib"
"813","scale(Metadata_cell_count)",0.209875759204411,0.0583527076351342,3.59667559073205,0.000405678231810419,"Nuclei_Correlation_Overlap_DNA_ER",0.161237702696759,3.39181829537246,"bortezomib"
"814","Metadata_clone_type_indicator1",-0.491260933530392,0.13660208598682,-3.59629159380327,0.000406240736546491,"Cytoplasm_Intensity_IntegratedIntensityEdge_RNA",0.103069997844943,3.3912165290595,"bortezomib"
"815","(Intercept)",0.327242275505936,0.0910397558730009,3.5944986052295,0.000408876956491392,"Nuclei_Texture_Correlation_Mito_10_02",0.115374650315531,3.3884073647468,"bortezomib"
"816","scale(Metadata_cell_count)",-0.230119869732486,0.0640567706127977,-3.59243632688706,0.000411929016331044,"Cytoplasm_RadialDistribution_FracAtD_Mito_4of4",0.0938410094276113,3.38517761520887,"bortezomib"
"817","(Intercept)",0.31333746384977,0.087236495950093,3.59181625118261,0.000412850878330619,"Cells_Correlation_RWC_ER_AGP",0.0233526338773766,3.3842067871157,"bortezomib"
"818","(Intercept)",0.295198777651182,0.0821884423018778,3.59173101939222,0.00041297774345595,"Nuclei_Granularity_9_DNA",0.0691493630564625,3.38407335307659,"bortezomib"
"819","Metadata_clone_type_indicator1",-0.404264297083066,0.112557503004874,-3.59162460334218,0.000413136192248314,"Nuclei_Texture_SumEntropy_DNA_20_03",0.164319756478025,3.38390675756462,"bortezomib"
"820","Metadata_clone_type_indicator1",0.475865206268399,0.132736138122567,3.58504634080126,0.000423042750815215,"Nuclei_Granularity_13_AGP",0.197896398304748,3.37361574254223,"bortezomib"
"821","(Intercept)",-0.351809296192521,0.0981965459311904,-3.58270540838621,0.000426621683316257,"Cells_AreaShape_Zernike_0_0",0.0680663920593402,3.36995707503454,"bortezomib"
"822","scale(Metadata_cell_count)",-0.222523275075459,0.0621370165092608,-3.58117089581047,0.000428983154996372,"Cells_Texture_Entropy_DNA_20_03",0.0867132449518049,3.36755976104547,"bortezomib"
"823","scale(Metadata_cell_count)",-0.221564162024533,0.0619428992101556,-3.57690978061627,0.000435605252392362,"Cytoplasm_Correlation_K_AGP_Mito",0.0635688818721024,3.36090689229719,"bortezomib"
"824","(Intercept)",0.31038393281017,0.0868875791381485,3.57224744766647,0.000442960964376398,"Cytoplasm_Texture_Correlation_ER_20_01",0.0389932768688853,3.35363454398661,"bortezomib"
"825","Metadata_clone_type_indicator1",0.441321620650887,0.123563728977751,3.57161138063704,0.000443973487748455,"Nuclei_Granularity_12_RNA",0.213610591220229,3.35264296337261,"bortezomib"
"826","(Intercept)",0.325737307529946,0.0912601451661436,3.56932708069799,0.000447627721872082,"Nuclei_AreaShape_Zernike_7_3",0.0694055970923979,3.34908302517483,"bortezomib"
"827","scale(Metadata_cell_count)",0.204341310255234,0.057262150397552,3.56852316646443,0.000448920471438146,"Nuclei_Texture_InfoMeas1_AGP_5_00",0.138523387461338,3.34783058967541,"bortezomib"
"828","scale(Metadata_cell_count)",-0.23227414604921,0.0651564399022358,-3.56486859008452,0.000454841658174413,"Cytoplasm_RadialDistribution_FracAtD_DNA_4of4",0.073548137221558,3.34213976586921,"bortezomib"
"829","scale(Metadata_cell_count)",-0.234475484051603,0.065861180159878,-3.56014701653408,0.000462600350297884,"Cytoplasm_Texture_InverseDifferenceMoment_ER_20_02",0.089214062348799,3.33479404270163,"bortezomib"
"830","Metadata_clone_type_indicator1",-0.445415562711665,0.125117302251084,-3.55998374883282,0.000462870851272568,"Nuclei_AreaShape_Zernike_5_3",0.0637268001583916,3.3345401675215,"bortezomib"
"831","Metadata_clone_type_indicator1",0.400304797075116,0.112701082844719,3.5519161570671,0.000476423900892581,"Cells_RadialDistribution_RadialCV_DNA_3of4",0.117130674932536,3.32200645926863,"bortezomib"
"832","(Intercept)",0.31710217386706,0.0892832004524726,3.55164434361714,0.000476886960612923,"Cells_Texture_Correlation_Mito_5_03",0.0739198311119879,3.32158455219661,"bortezomib"
"833","scale(Metadata_cell_count)",-0.219203495705368,0.0619497422628022,-3.53840851791548,0.000499954073884976,"Cytoplasm_RadialDistribution_RadialCV_ER_1of4",0.119790791421241,3.30106988841279,"bortezomib"
"834","Metadata_clone_type_indicator1",-0.430734191553477,0.121761258684779,-3.53753070727186,0.000501520382378225,"Cells_Texture_Correlation_DNA_5_00",0.0595015835166129,3.29971141204633,"bortezomib"
"835","scale(Metadata_cell_count)",-0.201745278204137,0.0572005921362938,-3.52697884181743,0.00052071271571681,"Nuclei_Texture_Correlation_DNA_5_00",0.197580049515123,3.28340181679672,"bortezomib"
"836","Metadata_clone_type_indicator1",0.465951437411194,0.132355464504776,3.52045485356127,0.000532921683310625,"Cells_AreaShape_Zernike_4_0",0.166084130287876,3.27333660899426,"bortezomib"
"837","(Intercept)",0.341133070509278,0.0969725678044557,3.51783064255006,0.000537907996008448,"Nuclei_Texture_Correlation_AGP_20_00",0.163474035161628,3.26929199987778,"bortezomib"
"838","(Intercept)",0.250094389204599,0.0711037039354364,3.51731872409473,0.00053888579267023,"Cells_Texture_InfoMeas2_Mito_5_02",0.120357267941989,3.26850326610941,"bortezomib"
"839","Metadata_clone_type_indicator1",0.434627733547704,0.123595436252506,3.51653545410656,0.000540385117772953,"Cytoplasm_RadialDistribution_RadialCV_ER_1of4",0.119790791421241,3.26729661997215,"bortezomib"
"840","scale(Metadata_cell_count)",-0.234163217170706,0.0666702740650944,-3.51225820583965,0.000548641877550808,"Cytoplasm_Texture_InfoMeas1_ER_5_03",0.189889215961066,3.26071104599306,"bortezomib"
"841","Metadata_clone_type_indicator1",-0.403569146211183,0.115003242272,-3.50919798640704,0.000554621796087315,"Nuclei_Texture_Correlation_AGP_10_01",0.0951219920999301,3.25600306707975,"bortezomib"
"842","Metadata_clone_type_indicator1",-0.411154041399475,0.117204758243896,-3.50799786254316,0.000556983589497192,"Nuclei_AreaShape_Zernike_8_8",0.180368184044985,3.25415760033041,"bortezomib"
"843","(Intercept)",0.318561422332897,0.0909049692779793,3.50433452497811,0.000564251387079561,"Cells_Texture_Correlation_Mito_10_00",0.12649290249995,3.24852736463787,"bortezomib"
"844","(Intercept)",-0.319589060190919,0.0914560391710446,-3.49445551204345,0.000584296622521661,"Cytoplasm_AreaShape_Zernike_0_0",0.153514512101744,3.23336662408584,"bortezomib"
"845","(Intercept)",0.284323703454247,0.0816172517726271,3.48362260770956,0.000607044199548432,"Nuclei_Texture_Correlation_ER_5_01",0.0104871644990512,3.21677968631989,"bortezomib"
"846","Metadata_clone_type_indicator1",-0.438937984614592,0.126165966546071,-3.47905220901476,0.000616888260190643,"Nuclei_Intensity_IntegratedIntensity_ER",0.0653402119510531,3.20979349460111,"bortezomib"
"847","Metadata_clone_type_indicator1",-0.398492395081111,0.114588909488978,-3.47758257634384,0.000620085327086435,"Nuclei_Texture_Correlation_ER_10_01",0.0746221381374628,3.20754854512586,"bortezomib"
"848","Metadata_clone_type_indicator1",-0.427480143161969,0.123389802085036,-3.4644689912653,0.000649308440509858,"Cells_Intensity_MeanIntensityEdge_RNA",0.120816988132817,3.18754895159663,"bortezomib"
"849","Metadata_clone_type_indicator1",0.444605822434826,0.128510135483752,3.45969460510794,0.000660264753021812,"Cells_Texture_InfoMeas1_DNA_5_03",0.0568667551262461,3.1802818860932,"bortezomib"
"850","Metadata_clone_type_indicator1",-0.430781077000013,0.124635977178191,-3.45631403350037,0.000668126995568693,"Nuclei_AreaShape_Zernike_8_6",0.056591075315293,3.17514098028991,"bortezomib"
"851","Metadata_clone_type_indicator1",-0.465338180817066,0.134635486241813,-3.45628180063384,0.000668202380309146,"Cells_Texture_Correlation_ER_20_02",0.0691723202636677,3.17509198162622,"bortezomib"
"852","scale(Metadata_cell_count)",0.223125528816174,0.0645692334645942,3.45560132657487,0.000669795702322848,"Cells_Texture_Correlation_Mito_10_00",0.12649290249995,3.17405764339433,"bortezomib"
"853","Metadata_clone_type_indicator1",-0.405882023485062,0.117606350648912,-3.45119137908404,0.000680208115434439,"Nuclei_Texture_AngularSecondMoment_ER_20_02",0.123010871211198,3.16735819088702,"bortezomib"
"854","(Intercept)",0.290650988227593,0.0843200858090505,3.4469958781327,0.000690254738837606,"Nuclei_Texture_Correlation_ER_5_00",0.00384159214010037,3.16099060309658,"bortezomib"
"855","(Intercept)",0.301201761709003,0.0874038714156264,3.44609176722523,0.000692437859553648,"Nuclei_AreaShape_Zernike_8_4",0.104706169554646,3.1596191947745,"bortezomib"
"856","(Intercept)",-0.225644055112242,0.0655420488808807,-3.44273728034256,0.000700594427565374,"Nuclei_RadialDistribution_RadialCV_AGP_2of4",0.509101081845986,3.15453332132497,"bortezomib"
"857","scale(Metadata_cell_count)",-0.246917766293591,0.0718469053161512,-3.43672097228221,0.000715449096000296,"Cells_AreaShape_Zernike_8_8",0.0729312076972032,3.14542126073387,"bortezomib"
"858","scale(Metadata_cell_count)",-0.222659440236537,0.0648215126856976,-3.43496211383024,0.000719847215872113,"Nuclei_AreaShape_Zernike_7_3",0.0694055970923979,3.14275967071422,"bortezomib"
"859","scale(Metadata_cell_count)",-0.211948213396237,0.0617700562458697,-3.43124527121357,0.000729224752455778,"Cytoplasm_Texture_Entropy_Mito_20_00",0.146995797271762,3.13713859828295,"bortezomib"
