term	comparison	estimate	conf.low	conf.high	adj.p.value	feature	compartment	feature_group	measurement	channel	parameter1	parameter2	neg_log_adj_p	dataset	compartment_feature_group	in_signature
Within same clone type	WT clone 02-BZ003	-0.8267772248998719	-1.6402743263199095	-0.01328012347983442	0.04293750490111781	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.367163196023663	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-BZ003	-0.48533770802680853	-1.298834809446846	0.32815939339322897	0.662107932942513	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.17907120865618545	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-BZ003	-0.18258610328210045	-0.996083204702138	0.630910998137937	0.9993691533977428	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	2.7405965217973475e-4	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-BZ003	0.04497205581587116	-0.7587822138872353	0.8487263255189776	0.9999999963317848	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.5930856605330923e-9	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ005-BZ004	0.12790141373846686	-0.6758528559646396	0.9316556834415732	0.9999638807583292	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.568667064513776e-5	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 01-BZ004	-0.7708228047252415	-1.574577074428348	0.03293146497786503	0.07222332006861876	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.1413225511578942	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 02-BZ004	-0.5504838377499576	-1.363980939169995	0.26301326367007993	0.4833548801266926	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.31573389225389153	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-BZ004	-0.20904432087689415	-1.0225414222969316	0.6044527805431433	0.9981545174159484	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	8.02223375231067e-4	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-BZ004	0.0937072838678139	-0.7197898175522236	0.9072043852878514	0.9999977891691566	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	9.60152697076633e-7	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-BZ004	0.3212654429657855	-0.48248882673732096	1.125019712668892	0.9570252457311224	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.01907660565355983	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 01-BZ005	-0.8987242184637083	-1.6926160990829433	-0.10483233784447343	0.01335400192342584	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.8743885655495056	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 02-BZ005	-0.6783852514884244	-1.482139521191531	0.12536901821468205	0.18027896902467244	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.7440549342275079	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-BZ005	-0.33694573461536104	-1.1407000043184676	0.46680853508774545	0.9423449031890184	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.02579011404729796	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-BZ005	-0.03419412987065295	-0.8379483995737594	0.7695601398324535	0.999999999684453	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.3704033521164232e-10	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-BZ005	0.19336402922731863	-0.6005278513919162	0.9872559098465536	0.9987880299859077	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	5.266711086548193e-4	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 02-WT clone 01	0.22033896697528388	-0.5834153027278226	1.0240932366783904	0.996961208690116	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.0013217395615397	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-WT clone 01	0.5617784838483473	-0.2419757858547592	1.3655327535514536	0.4347924395386391	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.3617180163226269	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-WT clone 01	0.8645300885930554	0.06077581888994887	1.668284358296162	0.02405208447356355	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.6188472795339186	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-WT clone 01	1.092088247691027	0.2981963670717921	1.885980128310262	7.309856396967573e-4	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	3.1360911547271133	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-WT clone 02	0.3414395168730634	-0.4720575845469741	1.154936618293101	0.9419251567601996	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.02598360389222478	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-WT clone 02	0.6441911216177715	-0.16930597980226603	1.457688223037809	0.25668842589308083	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.5905937132689172	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-WT clone 02	0.8717492807157431	0.06799501101263661	1.6755035504188496	0.021953293076027	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.6585003247395536	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-WT clone 03	0.3027516047447081	-0.5107454966753294	1.1162487061647457	0.9728769447704032	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.01194208839237161	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-WT clone 03	0.5303097638426797	-0.2734445058604268	1.3340640335457865	0.5210236996141562	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.28314252165717496	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-WT clone 04	0.2275581590979716	-0.5761961106051349	1.031312428801078	0.9961188403154072	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.00168884569842719	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ002-BZ001	0.9241095842814484	0.18602348722912457	1.6621956813337722	0.00342356525099207	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.465521390339165	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ003-BZ001	-0.08009459266285046	-0.8271275145187842	0.6669383291930833	0.9999988209223734	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	5.120672088711265e-7	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ004-BZ001	-0.21728659845944387	-0.9643195203153776	0.5297463233964899	0.995246661276704	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00206927065573201	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ005-BZ001	0.00181952776830385	-0.73626656928402	0.7399056248206277	1	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	-0	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 01-BZ001	0.9239196787163456	0.18583358166402164	1.6620057757686697	0.0034340914474672	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.4641881440610685	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-BZ001	0.0504968304005905	-0.6965360914553432	0.7975297522565242	0.9999999801672996	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	8.61323246593754e-9	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-BZ001	0.2482555214725995	-0.49877740038333424	0.9952884433285332	0.9874841217051302	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00546987890280321	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-BZ001	-0.58858841486565	-1.3356213367215837	0.15844450699028378	0.2632634587325551	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.579609417278764	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-BZ001	-0.00517640298072125	-0.7432625000330451	0.7329096940716027	1	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	-0	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ003-BZ002	-1.0042041769442989	-1.7422902739966228	-0.266118079891975	8.887116762145153e-4	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	3.051239113876715	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ004-BZ002	-1.1413961827408925	-1.879482279793216	-0.4033100856885684	7.012024939279105e-5	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	4.154156547944467	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ005-BZ002	-0.9222900565131446	-1.651319539447306	-0.19326057357898296	0.00292725018705908	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.5335401575744765	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 01-BZ002	-1.8990556510289913e-4	-0.7292193884992645	0.7288395773690587	1	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	-0	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-BZ002	-0.8736127538808579	-1.6116988509331818	-0.13552665682853404	0.00757227102496105	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.1207738502631024	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-BZ002	-0.675854062808849	-1.413940159861173	0.0622320342434749	0.10411169006454656	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.9825005034819108	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-BZ002	-1.5126979991470983	-2.250784096199422	-0.7746119020947745	2.220338057856708e-8	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	7.653580896952798	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-BZ002	-0.9292859872621696	-1.6583154701963312	-0.20025650432800812	0.00260634998441988	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.5839672670207054	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ004-BZ003	-0.1371920057965934	-0.8842249276525271	0.6098409160593403	0.999878826129194	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	5.262833209566548e-5	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ005-BZ003	0.08191412043115431	-0.6561719766211696	0.8200002174834782	0.9999984040439088	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	6.931154767985645e-7	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 01-BZ003	1.004014271379196	0.2659281743268721	1.7421003684315195	8.916678119808008e-4	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	3.049796910526951	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-BZ003	0.13059142306344096	-0.6164414987924928	0.8776243449193747	0.9999198983075124	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	3.478911639063901e-5	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-BZ003	0.32835011413544996	-0.4186828077204838	1.0753830359913836	0.9236724646770478	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.03448200280677951	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-BZ003	-0.5084938222027995	-1.2555267440587332	0.23853909965313425	0.4745304618725511	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.32373590336624514	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-BZ003	0.07491818968212921	-0.6631679073701946	0.8130042867344531	0.99999927145451	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	3.164034013520266e-7	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ005-BZ004	0.21910612622774772	-0.5189799708245761	0.9571922232800716	0.99446789068026	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00240923478741328	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 01-BZ004	1.1412062771757894	0.4031201801234655	1.8792923742281131	7.03801546966254e-5	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	4.152549782914056	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-BZ004	0.26778342886003437	-0.47924949299589936	1.014816350715968	0.9788884251600876	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00926680676554767	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-BZ004	0.46554211993204336	-0.28149080192389037	1.212575041787977	0.6033373642038469	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.21943977833836717	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-BZ004	-0.3713018164062061	-1.1183347382621398	0.37573110544972765	0.8508165227596085	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.07016408473822344	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-BZ004	0.21211019547872265	-0.5259759015736012	0.9501962925310464	0.995657197894489	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00189016226792207	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 01-BZ005	0.9221001509480417	0.1930706680138801	1.6511296338822032	0.0029364560830325	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.5321764899816817	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-BZ005	0.04867730263228664	-0.6894087944200372	0.7867633996846105	0.999999984079482	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	6.9141931297879206e-9	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-BZ005	0.24643599370429564	-0.4916501033480282	0.9845220907566196	0.987063939013238	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00565471413762465	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-BZ005	-0.5904079426339538	-1.3284940396862777	0.14767815441837007	0.24371879794527196	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.6131109725425739	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-BZ005	-0.0069959307490251	-0.7360254136831867	0.7220335521851364	1	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	-0	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 02-WT clone 01	-0.873422848315755	-1.6115089453680789	-0.13533675126343114	0.00759424873896075	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.119515182256934	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-WT clone 01	-0.6756641572437461	-1.4137502542960698	0.0624219398085778	0.1043302501824801	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.981589751184592	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-WT clone 01	-1.5125080935819954	-2.250594190634319	-0.7744219965296716	2.2303399238587932e-8	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	7.651628941523264	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-WT clone 01	-0.9290960816970668	-1.6581255646312285	-0.2000665987629052	0.00261460736014118	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.5825935206120607	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 03-WT clone 02	0.197758691072009	-0.5492742307839247	0.9447916129279428	0.9976759607574156	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00101049208576015	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-WT clone 02	-0.6390852452662404	-1.386118167122174	0.10794767658969329	0.16590321303391786	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.7801452029485851	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-WT clone 02	-0.05567323338131175	-0.7937593304336357	0.6824128636710121	0.9999999473699924	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	2.285692242529653e-8	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 04-WT clone 03	-0.8368439363382494	-1.5838768581941831	-0.08981101448231565	0.01514962298691491	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	1.819598174867273	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-WT clone 03	-0.25343192445332074	-0.9915180215056446	0.4846541725990031	0.9842736425496316	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.00688414452805653	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	WT clone 05-WT clone 04	0.5834120118849286	-0.15467408516739525	1.3214981089372526	0.259056706665342	Nuclei_Texture_AngularSecondMoment_DNA_20_03	Nuclei	Texture	AngularSecondMoment	DNA	20	03	0.5866051598715639	bortezomib	Nuclei - Texture - DNA	FALSE
Within same clone type	BZ002-BZ001	-0.11497597927051706	-0.8644867602280126	0.6345348016869785	0.999973587807332	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	1.1470821016146616e-5	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	BZ003-BZ001	0.292601605026233	-0.4659944868081699	1.051197696860636	0.9657455459699956	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	0.01513728614986617	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	BZ004-BZ001	-0.2924683191659438	-1.0510644110003466	0.4661277726684591	0.9658460263345576	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	0.01509210261465712	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	BZ005-BZ001	-0.24363223040758308	-0.9931430113650788	0.5058785505499125	0.9892986928305694	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	0.00467256475949092	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	WT clone 01-BZ001	-0.20605247478655017	-0.9555632557440455	0.5434583061709455	0.996894738858813	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	0.00135069599742882	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	WT clone 02-BZ001	-0.1450920804079434	-0.9036881722423464	0.6135040114264595	0.9998299597664626	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	7.385381436471554e-5	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	WT clone 03-BZ001	-0.01118684969177297	-0.7697829415261759	0.7474092421426299	1	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	-0	bortezomib	Cytoplasm - Intensity - Mito	TRUE
Within same clone type	WT clone 04-BZ001	-0.2542157381030758	-1.0128118299374786	0.5043803537313272	0.9867260571817836	Cytoplasm_Intensity_MassDisplacement_Mito	Cytoplasm	Intensity	MassDisplacement	Mito	NA	NA	0.00580340292078018	bortezomib	Cytoplasm - Intensity - Mito	TRUE
